lon,lat,proppant,output,fspac,depth,length,pint
-75.73513196133513,41.80809352413036,0,2.1849886896118464,293.4279688438079,7085.421147415003,5128.377810855638,1451.8481548670138
-76.15623121118165,41.81022704312538,0,1.3808866326401785,301.9072908013493,6969.868302804731,5176.485561722335,1546.567417436841
-75.96010704295703,41.905638312375295,0,2.1212049720347608,295.7858163879995,6886.970473308079,5235.594106469562,1463.665424803034
-76.46462694215151,41.87665414235593,0,1.4904836971403577,297.2258901797933,7037.485011181919,5302.549043189728,1434.5502482619618
-76.7076993516287,41.87105496441282,0,1.130143968723857,272.3247475190436,7100.887437626322,5302.4817903657595,1495.7407035008953
-75.60323069078832,41.956092744135326,0,1.9851336694196409,251.69683116452117,7088.680928229921,5361.25294480261,1463.328020720056
-76.25095829571539,41.931215599360755,0,2.0205596882899677,314.0138356319751,7040.738928676246,5245.0404575868115,1482.7921719366868
-76.07305735592115,41.92909728779602,0,1.328184699919897,274.0401531955829,6785.140057611103,5180.166819160478,1441.8559040620887
-76.38584459709877,41.937434569513435,0,1.5005043200207648,293.3015890330723,6927.87466315251,5205.3838995979895,1443.748211723911
-76.39374982023617,41.95577560425474,0,1.3282612190317065,263.9079676432145,6932.155238619447,5201.788417903599,1446.7280422788735
-75.97840946723178,41.71359873200931,0,1.5638419916626844,288.92661256329734,6984.7488608693275,5180.5590717181,1507.6851890716584
-76.16513793722957,41.86860071049719,0,1.6323487442322566,232.60257600544557,7122.058542930196,5237.641842963146,1468.282533917669
-75.79300174467379,41.707174964846764,0,1.4945850822653715,266.21836220518475,6890.718176144154,5241.000621301055,1436.7135163118478
-75.76794709122287,41.90420579961218,0,1.0543325813827442,271.37398204674633,7168.341318210445,5125.277796847075,1483.2190066086648
-75.81219451883494,41.90058811950331,0,1.4257362054729934,280.64355128170183,6949.055589193859,5288.544472851198,1480.0545376805428
-75.83983013424805,41.99394991029335,0,1.8110556290662125,290.7127546044365,6916.923570968854,5077.418910135603,1499.0445637510268
-75.38986988314291,42.006583072781694,0,1.5373301372212254,254.92179201092193,7051.618864270744,5193.941179278887,1458.4835317483617
-76.27871150639906,41.91902710733974,0,1.5017678117314883,283.904464078328,7058.227820210785,5292.957955373467,1474.0187904908814
-75.93845811504418,41.856516899497265,0,1.3207670364907707,293.26786473555904,7035.304610497537,5253.841713461766,1493.2058510943814
-75.53941622030544,41.94413179322754,0,1.4169845892407151,311.760820619144,6916.710165382146,5184.233511535827,1438.208789114978
-75.49511462406244,41.854067066206596,0,2.022684431974588,284.6754104150153,7022.94564428768,5352.110330382003,1511.059102303944
-76.39771258617975,41.900876190501386,0,1.2580668229593677,265.4077151702767,6894.643791889352,5178.235349497895,1477.6319575349114
-76.02495142839636,41.98866949085045,0,1.816246929005569,251.9869992942934,6914.388211590966,5065.498518949852,1434.6861423412374
-75.46367131178863,41.851413011798854,0,1.6141165662710575,303.2233821022518,6973.073372113725,5242.678899986773,1434.4013825114646
-75.74928542065312,41.97262644238594,0,1.6734431989364207,285.18288818325186,6912.490090714253,5081.626305137977,1473.1799383980372
-75.8543916214228,41.96122233647949,0,1.3802931156956149,272.636902976252,7068.9596203680185,5149.985771063177,1455.8538549736318
-75.99314205699405,41.816117097873445,0,1.494466790185625,246.2362094123661,6932.692727374888,5254.950319471958,1506.0008588548155
-76.0489571110378,41.98758113578678,0,1.5982839459484128,257.61431609378513,6962.580358545503,5176.735141716633,1465.9796199779253
-75.82315839480165,41.96310394523622,0,1.4437999106172412,283.4311230850665,6907.4573397669965,5251.908585714256,1488.6466121152837
-76.00479770599479,41.910061415239205,0,1.699429631210965,278.84628102699895,7067.69476799101,5126.408008359952,1444.3859988738773
-75.93430641667094,41.83322791993443,0,1.7372317048369215,240.84132489174874,6925.343506722748,5271.965371218262,1476.116224218229
-75.89359083474535,41.8246148665366,0,2.2518119870859765,283.4524748520985,7076.417744228886,5087.946924704136,1527.5583587082076
-76.1478320335738,41.85320072158817,0,1.6834570088087115,247.08517683748119,7070.279358381743,5305.179264255471,1471.3071693700158
-75.74120453037585,41.94923773297558,0,1.026327203344349,295.3719014009763,6943.740572752567,5175.68863007533,1455.748615234493
-74.94081379813247,41.81604301136769,0,1.9489057242516041,276.44590924317856,6983.478815953433,5320.519526992508,1443.8024574598307
-76.51706751081353,41.93989571392681,0,1.5388388075091424,265.3430210336631,6941.420488157732,5149.331545839865,1476.2786155436456
-75.81113179187217,41.79060544997166,0,2.2035776088810564,289.36003462606044,7026.5963708569525,5348.930192688206,1531.1624436938569
-76.17542386977594,41.88285789470622,0,2.0412773357515923,278.8407668085918,6964.751459333767,5140.875705019465,1424.5946692793952
-75.72599273395355,41.910747904677145,0,1.4484197848865301,294.89139682166535,6946.118497446624,5080.512192757713,1475.0815755749607
-75.90435668896184,42.11837696015603,0,1.8165708351613528,274.3296753542375,6984.858378938832,5213.111208682751,1411.1328901932548
-75.66401679592174,41.778553883592934,0,1.4218134556756339,275.29367236142707,6848.802109212273,5299.069735725741,1461.2267530569875
-75.52502979029308,42.031865038990105,0,1.6008072479244082,268.28688935646943,6974.662698720155,5267.079375588603,1487.098688527101
-75.85534650442989,41.9143212902883,0,1.8027954443061862,277.3449302712252,7035.276625389898,5293.943649675314,1416.2634078449303
-75.53963043109286,41.93755400585546,0,1.933900061813953,301.05475276879747,6992.534771871988,5268.5036151363,1459.9051872742452
-76.70768409231296,41.91152136619604,0,1.868561748665872,264.69297259422314,7060.513169849076,5150.79279330786,1488.1651734916313
-75.38560802790025,41.9405371035912,0,1.6224968895738485,283.7059760892473,6949.475847249628,5265.320224198262,1482.0398673518255
-75.79397911696418,41.887337086852014,0,2.3450271700243652,258.4526845610351,6942.625168433022,5216.700785290985,1490.0267619966423
-75.55784463246964,42.03026796923193,0,1.4904938780418733,238.85198117863183,6887.6453393603315,5158.771359287461,1439.5445382032794
-76.32987825026673,41.86041880233614,0,1.1178398104902108,276.42778094471845,6947.099048130149,5222.945837169874,1488.1493489784607
-76.19913868021938,42.00165791793588,0,1.1755902114372028,279.1201020025657,7145.255005244225,5205.934384958785,1453.9406292188978
-75.87096473316736,41.843714474278826,0,2.042202319036703,271.1816546091814,7004.02230361871,5312.2068066516,1504.4414029190134
-75.9257247308174,41.89564349035123,0,1.5770041240459587,248.2822717073765,6932.077056307507,5172.835980020359,1388.1976075818066
-75.82488895442864,41.8057003851763,0,1.6477172494162278,278.0278789086111,6896.934447682953,5169.462254616113,1465.8698025416527
-75.55560290592754,41.941452518786335,0,1.437242836022699,277.4002233831814,6847.438955307392,5159.572032574856,1480.800020550795
-76.51311402594173,42.02947458782268,0,1.4641892562102432,258.31493391958855,6911.618641951392,5346.915147987542,1528.861045601415
-75.592796791903,41.89412288090157,0,1.3638712417152117,250.63664905486564,7044.432423593662,5163.610681978385,1480.3357627615048
-75.91721727825414,41.88349646761383,0,1.7413452439990267,268.8298670486281,6945.320479530473,5303.606211224966,1484.2361523871468
-75.98847070533785,41.80190832274934,0,1.5707860247388699,283.7881616670448,6900.942471161731,5135.554110158453,1491.4307494802035
-76.4142947187533,41.8806154245139,0,1.7305016133410205,279.88426598761487,6910.132227200285,5246.568274535232,1525.1583436699002
-75.75097564742538,41.75939740472224,0,1.701831515595245,258.44618428130735,7035.265665807709,5228.948014950496,1462.3231264838234
-76.73114023794639,41.81984332122473,0,1.4722363799101312,275.26237369635555,6974.210276744788,5299.0249419960355,1423.076362553833
-75.7021396122238,41.921161733071195,0,1.162380812409164,287.6577337875511,6928.595579210665,5288.559542430606,1415.7187454409534
-76.4213475607189,42.018262911305605,0,1.1362601212001928,253.62438263348918,6955.233418135254,5215.9108503590305,1502.526191306648
-75.90203814136053,42.15074446398502,0,2.50799547750852,274.0434979348131,7165.306782452834,5171.233682323233,1485.5782371200503
-75.96004072934218,41.84885141276703,0,2.043452033326993,295.13450161897975,7082.902409066342,5327.290266909748,1467.1483083387664
-75.52703518250928,42.02860105452609,0,2.0020547700673643,251.93466363514602,7103.707139832265,5164.024922917462,1454.4753596625073
-75.98002813678866,41.92267008301267,0,1.3976179579039316,292.09242770159705,6834.607547470681,5046.314950191931,1483.9497187044494
-76.15323055654494,41.88755378170896,0,1.602852920128936,299.753367368838,6968.375045247463,5075.848132523578,1485.0600322341602
-76.09021850584632,41.93945851194736,0,1.355391162285049,269.32856218237373,6927.1263369537455,5093.424339286038,1495.440702920773
-75.49231138969846,41.90650449923212,0,1.2063753714502328,267.332567497322,7026.439142038761,5252.997500871506,1434.391981158242
-75.73980421835523,41.91081440079838,0,1.42336794388729,290.0695211842733,7069.549385743378,5369.841001664155,1409.1946359622439
-76.04957167379177,41.86469836515839,0,1.9978554890288738,269.92462148559633,7008.273686586013,5062.754966075741,1441.8915563440225
-75.99944599710807,41.77670525502457,0,1.852223610077191,234.11996606765757,6908.103052520452,5153.51493050099,1425.0737430552292
-76.44657150243668,41.76376863224539,0,1.3089855995133937,271.3676454001698,6925.770763204218,5216.425911222331,1423.0830904124202
-75.7894726685139,41.95907477661347,0,1.5055551849527575,280.77234912166466,7032.85017206772,5321.555202382845,1537.3277270342385
-76.51129807778565,41.87640080859121,0,1.8247369515809744,285.2281921035384,7041.163826518187,5153.126410060577,1389.8751294479864
-75.6673963874793,41.848006504642775,0,1.428708581443799,258.44961824739346,6992.776906012001,5252.6441259915755,1495.0515775983206
-75.87678314492294,41.90175616722694,0,1.623875873449819,268.54215390230354,6991.8443400592,5191.948475587476,1511.8575356151048
-75.1179841953432,41.971671067148705,0,1.7205542341194437,289.14115702642516,6985.187857094009,5398.185786324466,1514.9500015557935
-76.28964554605135,41.917034715262936,0,1.7172791655532393,272.0086600794784,7003.483657521619,5220.432965620707,1487.6545137162086
-75.95449446258965,41.84267540402275,0,1.6762436283070858,247.74110294983092,7040.8202425901245,5235.673732927057,1527.7264496146074
-75.31577533248988,42.0100198963431,0,1.403890847865247,293.4491359499609,7033.6518438659605,5216.0816951018105,1545.5391863430614
-75.51969308086211,42.04139274958607,0,1.4347076237443555,269.4623053179173,6982.970619105547,5180.067786809076,1465.384729551509
-76.15392724933083,41.944967075771515,0,1.2599050445438125,291.0298931935492,6976.901804504469,5278.561959315771,1494.197123963335
-75.84474694406653,41.987560633485515,0,1.1315990219493184,249.94327140549663,6973.706018613644,5126.341009038932,1526.0310090496166
-75.91932821624454,42.01141272763674,0,1.5655753774929313,271.0009708570993,6915.80151844123,5065.497693830327,1443.8733895365078
-75.82526282855557,42.00146808942699,0,1.8448778843761575,281.42222133268643,6914.740611682866,5199.158902478147,1467.5877586701897
-76.1547566264909,41.95559464504367,0,1.185915281753816,271.5601305823495,7026.448840712769,5268.867658273631,1452.9485769507924
-75.95001165530745,41.954194249179054,0,1.6818919732372772,253.45352964852034,6921.438108782617,5168.079332204643,1494.7161938902502
-76.45694559809296,41.94719886429165,0,1.8353893640150185,233.56353721519076,7049.00611083473,5223.460948980862,1404.0527094031063
-75.87459852017233,41.80344448605742,0,1.0489798693535963,298.16847048888195,6976.710194359896,5121.889737020807,1532.2120999817048
-75.76879305373028,41.96329569009113,0,1.5188256699591345,277.09826368618064,7049.479133480065,5286.703388129509,1497.5147402228324
-75.99641292264835,41.780465426338914,0,2.093863060137512,292.27871733868466,7034.219423222642,5257.055052235856,1499.6724761610215
-76.46265709923647,41.83035851924048,0,1.765582305327212,288.344131739437,7051.42880036058,5211.42399657898,1386.1736831727287
-75.58785329408192,42.01688954165827,0,1.0388628552813137,282.86152800233214,6941.198507874355,5222.178971725367,1437.0256263754509
-75.79751958723443,41.97569725290384,0,1.7975018387234833,267.69063554114757,7015.164521769857,5109.41127799113,1534.2813500102538
-76.16394107282751,42.03323268274965,0,1.3756789617315015,281.0922776840548,7042.652296800856,5112.636435118425,1470.1819805733378
-76.01428175013758,41.876847603941435,0,1.807392079027828,296.6693948811917,6851.382963998363,5201.194618807751,1410.7411934432075
-76.42422491933468,41.79856277351282,0,1.3929754700197678,274.3715656309903,7123.1805354991175,5247.081548032184,1485.5173290727614
-76.26453780293336,41.879624652306056,0,1.5840902666764105,304.4212579856286,7170.325767209376,5250.737038561388,1503.1012396893543
-76.10070461237599,41.91007078638729,0,1.4387371694311153,248.22548454041694,7060.148190396894,5183.803385476424,1497.426186372234
-75.50725060707389,41.908022254860064,0,1.6009473168215518,246.4495123812916,7048.333254689981,5263.801655531074,1471.219663235267
-76.13487313933818,42.00178646192243,0,1.4298159478266965,289.32568184997126,7030.192181345636,5312.553200926976,1520.6417048820765
-75.70488821046555,41.86888233667635,0,1.5329385275336567,259.4721465510572,6953.976374924916,5203.5999566288265,1450.02044545574
-76.10087424416149,41.93229656861222,0,1.2473184975067968,306.76146672340747,6971.795016777686,5232.351642884865,1497.7565708275108
-75.83668961955378,41.81310906916097,0,1.7471978786241975,295.0965058436093,7061.578323115623,5194.997020336642,1482.1889653590672
-75.96750888872032,41.94103410665265,0,1.6525855625931776,299.23098621699364,6899.685388298127,5200.8831689716135,1471.8852578183464
-75.62665298236885,41.90127635632861,0,1.1150403477687547,287.6132860422138,6892.374578694592,5222.2392087416565,1462.4344889327235
-76.09969660964143,41.83434009459984,0,1.8978749980605782,257.7729395322369,6947.802201121353,5332.94217800205,1463.7951403898535
-76.4483694920008,41.88003429804394,0,1.547113612103651,245.58317722562649,7035.831513845246,5276.064950704098,1478.2395554777177
-76.38433487453815,41.88462640778331,0,1.6485287188707731,297.70632263861813,6908.648974103522,5269.562084517409,1465.7502252034799
-76.09871083796476,41.876982668691674,0,1.8293685016087557,248.223066944764,6962.165951393548,5177.248690301148,1505.1731652312733
-76.3396841501478,42.05847577912008,0,1.6984726727079953,299.1866092036301,6972.086999523532,5145.169421604496,1456.4011421947373
-75.78216876273167,41.89224795350283,0,1.94956094753827,284.06385159440174,6896.455918096552,5238.116796569913,1537.2721796146602
-76.07649810339231,41.879317148013016,0,1.5120113433383768,271.740099389004,6777.151586878458,5299.773946863431,1454.6838881925232
-75.12213219919116,41.714532414966556,0,1.910328815868112,280.3038264202236,6895.232435482811,5334.395897745048,1512.360321642554
-76.50387210396605,41.82150317799432,0,1.6368773853421963,280.68786795599596,7002.797689113757,5032.967838969578,1514.0181172114712
-75.85157925195351,41.877612246418984,0,1.7522900273520075,269.6556315160592,7021.618443203534,5386.581113608165,1483.3743745501074
-76.29899221589788,41.840026325382546,0,1.7210887518393714,296.55621907405015,7022.305203283001,5240.098255417823,1479.950020961586
-76.08578285036857,42.02383656846647,0,1.9722190975928577,295.98971519791957,7031.931223628508,5275.606893387383,1448.984516280133
-75.87248305695758,41.88633670189173,0,1.8164237120677882,275.5719137583604,6928.6632160036725,5084.410260471232,1457.1280353331395
-76.70132478195772,42.01554527065289,0,1.4671163559070461,263.08646576181724,6910.765107982123,5192.900058587254,1485.4466699131403
-75.47095236718211,41.26545431543469,0,1.0076198868000457,294.5779020932107,7012.336988486227,5269.393433959674,1475.2653596083048
-76.37063954233125,41.413572279211095,0,1.18507375572155,239.58181806071897,6963.307777924614,5125.206319425565,1522.4680043917417
-76.09439913488946,41.204088428398435,0,0.9719695676762259,280.33430954560083,7056.788576655316,5001.520732951464,1459.5293151932353
-76.05585693518272,41.26749743808572,0,0.8843423396020957,285.21978625043215,7012.864668504674,5234.216886955587,1461.8554101181296
-75.95312534661014,41.33551758836223,0,0.5615842592105875,259.31338149595865,7088.266261952929,5206.406670958047,1413.021476667787
-76.41434160562767,41.2298242059406,0,0.7352211726513869,289.08957680995866,6942.1033343645795,5314.036186255712,1501.7319069322598
-75.67808388372643,41.19275147731918,0,1.7956219083334573,272.5640340220433,7070.195026026933,5198.457031680654,1498.2611717206657
-75.6542274730756,41.04208248223633,0,1.0030499251110667,263.9835542421078,7151.002011254714,5203.740608921476,1514.5509746809928
-75.70728589079398,41.30138535693565,0,1.7710380899463434,288.9150614879706,6985.490318864114,5260.358592402401,1516.7167723129528
-76.1705455545618,41.234339102038284,0,1.3209463803466739,255.06154925057143,7022.718260599746,5284.599845824538,1507.3206022433715
-75.84903237429548,41.15437038024389,0,1.1850725935091684,287.36143086106966,6903.252147956026,5158.842304434685,1508.9412468107362
-76.1803119204952,41.255654700737104,0,0.7498184649536299,240.24626513473484,7055.70054950234,5278.174231896293,1500.4460148752933
-75.98985247801923,41.19250964891922,0,1.2014006686728147,277.7206121881362,7075.335495846122,5172.341080340678,1506.3654491822786
-75.15453477647063,41.197421860091566,0,1.7676551300904688,273.72442104575384,6939.687260275287,5211.192534804661,1406.2101737840896
-75.84594635312766,41.298300496360376,0,1.6672910232050215,264.08276246974543,7029.9750265086805,5258.41638120906,1434.7331098437821
-76.27710892953168,41.12541512686849,0,1.2822715958092736,279.43765934062725,7004.43416451375,5271.002219968322,1428.4532333159077
-75.81750732553694,41.337508423562525,0,0.8553994902284952,271.6852856971507,7013.651040595256,5232.976074902418,1525.81498139548
-76.33230343115726,41.12014290472645,0,0.9128503964252543,290.4264317198984,7048.846180958246,5132.005160202723,1446.9094880005016
-76.28096749188502,41.1854845193944,0,0.9442224469822619,282.25521326390094,7024.355288325312,5075.004398407427,1453.062311565442
-76.22791737367878,41.4153537625449,0,1.58344647820881,280.4797362717152,6969.387236501629,5196.433274795142,1477.2558504565336
-76.02738797593774,41.34462409301953,0,1.6895161308326276,277.82233850587096,7050.623892725906,5280.107661363888,1429.2032128303492
-75.56327841748205,41.25307719014083,0,1.2587678504902755,265.1985297915152,7073.8982211421635,5242.459309599039,1491.62500475406
-75.68375820546636,41.160784982781514,0,1.1090758693430538,268.0133869712624,6934.6957367303185,5227.4700222783495,1395.1253599205693
-75.70237356970891,41.19734663338976,0,1.6646131489982952,277.10119875291133,6980.849678655529,5209.492820837379,1431.7470020408498
-76.24733865403842,41.250914322017294,0,0.9064279377405136,270.13563118414834,6833.22150879057,5232.311072982084,1484.640855565066
-76.05998162342637,41.24773589040145,0,1.2155469982801097,291.36421462077163,7029.761005123307,5138.246171065311,1429.2817371493238
-75.78670762808726,41.23632139261439,0,1.3388897998638392,274.54405053470845,7083.194383025997,5266.315224563666,1526.927200025369
-76.0892155150905,41.24165892783289,0,0.9411598178470801,279.2119878480623,6959.502371694218,5271.08667922194,1478.7786001721136
-75.97163112394117,41.225341623997,0,1.0092257335826078,249.8238578355762,6992.148908402514,5184.356818465918,1520.5074450353188
-75.72980347930995,41.116205206444135,0,0.9858787262437191,288.58472179712516,6962.602122547955,5241.543354875169,1490.7553660027938
-75.99528762088363,41.19848116200042,0,1.6250180567964256,263.3974362978563,6948.9245572900445,5086.098893663104,1476.5415179721454
-75.80214397806172,41.32571190764754,0,1.7743101831171262,255.77253551736084,7000.398463300729,5222.995917942096,1438.7003647266583
-75.34294323877745,41.122752344279114,0,1.2344377590709683,300.19945673742853,6915.4746703228075,5200.390974769775,1512.7087234835683
-75.93584455645963,41.22754813591313,0,1.1195344238871638,284.52659925030787,6961.342052287794,5300.891846425375,1493.9581921393956
-75.48184249593437,41.17152223622441,0,1.020047677502011,289.14427080974303,6905.422618227996,5195.6619002878115,1557.1166830832292
-75.69015165738475,41.25429927587435,0,1.2005238940350986,280.5095093725029,7030.218750032059,5272.700491000999,1508.836882219492
-76.37109330981153,41.209849732936796,0,1.0349334745689631,271.4608962600734,7000.988914043513,5181.76503916135,1461.7271051056787
-76.24841804183254,41.37574325160357,0,1.1708909272934338,268.3801836009785,6944.969046181832,5044.9884966248965,1488.1229797612982
-76.15818821671148,41.28943625557382,0,1.323969846901177,285.8730129315353,6984.098017398975,5193.720713997719,1493.2235044622648
-76.1653245320894,41.127778074956076,0,1.0784061171628896,291.71228556381686,6962.557879822793,5224.202003550951,1521.694531457428
-75.9084373546919,41.304073512688475,0,1.1431235812157707,271.8734195943601,7076.57516257769,5220.887500751958,1527.8017860289672
-75.67157959984452,41.17553190067459,0,1.1443636544783085,307.24402811884227,6944.152371981244,5221.978362189579,1470.775004583684
-75.45636677198723,41.1931038685918,0,1.1047309695821583,269.7397625015386,7034.059517494869,5173.443968679869,1430.2853884314368
-75.77455317018838,41.27229913852556,0,1.0675656368951367,249.96720043876766,6922.078253778647,5186.633236839877,1405.7537233745502
-76.02784833083388,41.200682670891155,0,1.4286589808810417,244.555776165655,7049.031555246754,5128.700129908287,1433.2051112756005
-76.5777330578596,41.32377666778274,0,0.6687791913070672,245.11337428029856,7067.669350403379,5065.884344721816,1454.2569910228333
-75.85438190265978,41.175544506511336,0,1.672283957700379,266.16270707732417,7071.613080549473,5202.315754033261,1534.8142524215273
-75.86944121491848,41.189374413581525,0,1.240658838960899,269.1664331414389,7103.906960481989,5156.21099578912,1535.3972667733547
-75.81663593881092,41.186047314821785,0,1.3830052727959543,284.2783969802218,7005.434475419276,5287.942888146895,1513.9006385556065
-75.17040325997172,41.19411358399374,0,1.4175233349446625,272.5273176828618,7084.433391728326,5052.503698052968,1524.2863913941112
-75.46125956047915,41.34212032767131,0,0.9875822519908286,286.9347764123563,7116.704098585135,5231.005832880001,1449.813653784604
-75.61431953146803,41.30030124809454,0,0.9256924331462275,273.7417513282132,6887.249855880362,5363.129650297604,1418.7637514077803
-76.20135791570405,41.39641743739958,0,0.8903192146038519,273.2234106248809,6930.598018284123,5196.802084283026,1438.317338786946
-76.0504662357301,41.44599810501504,0,1.1258795910514234,263.4578882678743,6856.03064777509,5209.801641908441,1398.7983458444314
-75.90996778792798,41.152767194427156,0,1.4097614074653086,296.50501891618825,7069.6611158504675,5240.773850436065,1434.1887416753766
-76.13863679366747,41.25066040125765,0,1.0248713924337527,247.69572658360758,6854.95854059148,5246.416380776549,1457.5555683943098
-75.70994391960501,41.13983343944977,0,1.3823794920534913,277.97846304818995,6832.289938597309,5180.513805749734,1483.4067155430414
-75.75817862666354,41.175269277811324,0,0.48962363434164036,269.998641800907,6889.310231054112,5137.220847092736,1482.2058602487227
-76.24377141846637,41.18838440467325,0,1.084329839407425,285.91670578926386,6835.759896456723,5257.113602389136,1450.4960522297465
-75.47596958574373,41.15041681737936,0,1.5501412102834686,272.6558418110293,7003.7394507963245,5072.275499910256,1498.865669313828
-75.84372372784023,41.150885117664785,0,1.1487086132901192,273.1428174554086,6890.383882088328,5270.070514552277,1451.2338244957293
-76.45906790530537,41.23157283018079,0,0.9512569091501499,268.5943904082826,6839.772841888841,5181.719853344845,1477.386035501199
-75.89535120040391,41.136231299168614,0,1.002947033358721,296.0203738086454,6977.501384497746,5210.22268743928,1434.341431418528
-75.78361463080991,41.31926677092125,0,0.29159323107953583,273.03975174509463,6982.429750682522,5172.06145054436,1518.8393983536535
-75.55124176655761,41.16280987501651,0,0.8964594088764237,305.54397900452625,6824.775174400123,5313.281579571397,1477.8007112765451
-75.99149207145054,41.494176300579504,0,1.5171724117537746,277.4982600250692,6921.368569217591,5227.973674968326,1503.088438535139
-75.59991274213776,41.204271019540364,0,1.0252191699311304,273.359531574867,6974.763754723394,5186.776846039516,1430.259550428471
-75.81522029244522,41.250802512401705,0,1.0606366913996323,270.5988045485372,6951.18656669709,5184.743893618931,1483.7034274853622
-76.3199583486366,41.1292415780186,0,0.5004563438890776,282.32288881831073,6953.470892611232,5199.305969167751,1498.9957910314397
-76.3535960358901,41.396074969481056,0,0.7107486620662313,263.27814596747385,7079.5322323391165,5383.011932286429,1398.4505866854295
-75.50091988362983,41.34392584952474,0,1.5570147535799257,275.4080596333147,7160.348923559069,5114.9321281090415,1521.8920209370613
-75.47624931606374,41.27079641474018,0,1.3851882241984683,273.1344455377292,6954.823166227667,5288.162792881362,1428.9824171175753
-75.76960249858402,41.124666559808404,0,0.8107682905681706,278.37397394713656,6870.553653486,5251.006026943779,1485.1052659795575
-75.37554254168354,41.263128706763474,0,1.010828282528034,278.78345014672857,6961.400024088947,5321.144120011963,1545.7045653892897
-75.52307909072204,41.144702537146976,0,1.191248297100365,279.6420454867822,6997.233650971486,5255.406248699417,1513.6986011981844
-75.64840074689482,41.3744063076333,0,0.8411616803529731,274.5680837544651,6976.548450846478,5210.2427424753605,1419.739066887855
-76.1843006602145,41.31633903005121,0,0.5987568349459197,298.9232009064588,7032.02469562821,5283.625930568013,1470.1577980753227
-75.29633993965317,41.25288472139964,0,1.1522368837681694,279.9819826986246,7165.810279502072,5226.584789503316,1524.4028735521417
-75.69790271877804,41.02780133078599,0,1.3717825686519722,316.0579599851978,6837.864677251222,5264.492975221174,1445.609900495395
-76.0077418282695,41.15697235266526,0,1.377557195918986,273.8236804486744,6938.632287587738,5313.089351825954,1463.1691889496071
-76.10263872178257,41.30554334012149,0,1.4625712156626438,288.8438478207818,7109.766178510998,5216.678122217161,1462.0929981103122
-75.79182064941135,41.35222778596157,0,0.7339328214660529,261.00369829222564,6937.381851607616,5179.367752091725,1498.9075978735898
-76.4395758525057,41.34300741458127,0,1.2173705729480817,296.1448369365221,7046.964060423065,5163.529447354109,1417.9307178376466
-75.64300977948145,41.102866860074734,0,1.1194645907312635,261.36331959868266,7033.713254038125,5242.520155177237,1501.0625161753865
-76.19849979373718,41.27120860318028,0,1.1738337943508421,280.5323410345505,7084.344254303364,5146.61351468339,1453.064732859801
-75.75357567543504,41.33468133377576,0,1.1364655099097587,268.6309455982924,7140.864087041175,5184.750962336865,1476.5642989817402
-76.05336443335234,41.09697065154861,0,1.0018655458177452,280.46839449163383,7008.829016985348,5140.16056774342,1468.3578011805778
-75.9669446874755,41.243697272774284,0,0.2946628637353186,269.12052948357893,6835.131768481065,5246.6920851823725,1500.0500939030792
-76.13242171724906,41.26874513689442,0,1.548548706171202,259.95940202123757,6922.479314307698,5155.709148470935,1476.191389893378
-75.93227308887676,41.21766142687795,0,1.2989970496425267,268.5125589115192,7163.649917145395,5117.1231941092965,1532.3584274704674
-75.2432684725382,41.079739106731125,0,0.7547130637390478,298.47108386401254,6862.840408958699,5129.82386371721,1515.0254979815018
-75.41271996531168,41.21544478661823,0,1.3419394958978264,280.72067104159413,7022.509370650007,5168.778653803248,1446.4343507975832
-75.75899507112153,41.21530189263947,0,1.065808557899559,251.70470260670666,6770.90677286179,5175.331728522214,1529.4707929390654
-75.88659887322983,41.2312360670909,0,1.074308305074681,291.0986925100693,6868.101754679291,5228.149934867652,1489.275343805354
-75.5944483999272,41.19430626333686,0,0.9694756195532901,258.2697682738247,7055.105719690709,5198.333977730005,1483.5289156035537
-75.49842994757988,41.205015333552524,0,1.3610791417956793,285.2823111628819,6984.004620436713,5236.729155196185,1509.598164769356
-76.15691897642172,41.24087003208679,0,0.9600529285451402,282.1397882240531,6949.547390016066,5242.525360602103,1436.9868286953297
-75.90411945952442,41.283735099291015,0,0.8709495941728199,283.1831201157304,6912.958616990332,5263.449498900167,1423.985762566602
-76.49027796513485,41.21733585192852,0,1.5395234431817986,303.6197102104127,6814.184121475595,5072.292592978195,1477.9585444105567
-75.50073769095236,41.207981390970225,0,1.1463355770699823,259.30860494320126,7038.935711255133,5128.63664537606,1453.6987547048775
-75.18425184941255,41.252610458708894,0,1.1557540830023376,283.09198595433156,6957.3423637194655,5250.05190662591,1556.6966496830833
-75.85119223812664,41.07362673235607,0,1.4077392360829994,293.81181943058874,6853.844544485092,5225.259812551998,1447.6257307986343
-76.59210340196738,41.28680937688068,0,0.9997239897461471,262.3702505768698,6983.522374419442,5280.515342712131,1478.5467763224697
-75.67351278643014,41.244349939539575,0,1.0595540482059342,260.67812863326736,7029.564654349378,5098.552298463877,1484.377532111931
-76.18187395982608,41.247928833901575,0,1.2917145809168507,268.25488310972804,6964.233235831221,5175.703186248318,1524.3200301659433
-76.10098541239925,41.32981120141376,0,0.7375867192608703,278.36547031147325,6990.691464611969,5188.60719846267,1438.777271781775
-75.66757033303024,41.070790793747655,0,1.2663297140304643,249.69510724766047,6984.185586129328,5222.022629138174,1415.0454931884317
-75.79256981382773,41.068922221301804,0,0.9732865622455897,282.11065609369854,6921.945612428901,5212.5896407238315,1530.5905806391968
